Order ID,Cust Name,Cust ID,Customer Email,Customer Age,Customer Gender,Customer Region,Customer City,Product Name,Product ID,Product Category,Unit Price,Quantity,Discount (%),Total Amount,Payment Method,Order Status,Order Date,Delivery Days,Rating
ORD-001499,Arjun Nair,CUST-0348,arjun.nair348@example.com,67,Other,North,Chandigarh,Yoga Mat,PROD-0041,Sports,42.7,5,15,181.47,Debit Card,Completed,2024-02-03,15,
ORD-001500,Mary Jones,CUST-0527,mary.jones527@example.com,41,Male,East,Guwahati,Bluetooth Headphones,PROD-0002,Electronics,92.28,1,5,87.67,Credit Card,Returned,2024-03-23,,
ORD-001501,Myra Shah,CUST-0431,myra.shah431@example.com,38,Male,South,Kochi,Laptop Stand,PROD-0009,Electronics,59.55,2,5,113.14,Cash on Delivery,Completed,2024-01-19,12,4
ORD-001502,Richard Wright,CUST-0294,richard.wright294@example.com,21,Other,East,Ranchi,Sports Socks (3-pack),PROD-0018,Clothing,13.94,2,15,23.7,Wallet,Completed,2025-11-13,5,3
ORD-001503,Sai Rodriguez,CUST-0289,sai.rodriguez289@example.com,38,Other,Central,Indore,Football,PROD-0045,Sports,29.05,1,0,29.05,Credit Card,Completed,2024-08-10,4,5
ORD-001504,Charles Kulkarni,CUST-0542,charles.kulkarni542@example.com,40,Female,Central,Raipur,Cutting Board,PROD-0028,Home & Kitchen,11.96,3,10,32.29,Cash on Delivery,Cancelled,2025-04-24,,
ORD-001505,Susan Brown,CUST-0653,susan.brown653@example.com,55,Female,North,Amritsar,Portable Charger,PROD-0004,Electronics,42.05,4,5,159.79,UPI,Returned,2025-05-13,,
ORD-001506,David Jackson,CUST-0482,david.jackson482@example.com,53,Other,South,Kochi,Python Programming,PROD-0031,Books,22.63,2,0,45.26,Credit Card,Returned,2024-02-22,,
ORD-001507,Nisha Shah,CUST-0082,nisha.shah82@example.com,20,Male,Central,Nagpur,Resistance Bands,PROD-0043,Sports,22.74,4,0,90.96,Wallet,Completed,2025-07-18,9,4
ORD-001508,Riya Verma,CUST-0480,riya.verma480@example.com,55,Other,East,Ranchi,Self-Help Guide,PROD-0036,Books,10.26,1,0,10.26,Cash on Delivery,Returned,2024-03-27,,
ORD-001509,Karen White,CUST-0458,karen.white458@example.com,65,Male,North,Chandigarh,Python Programming,PROD-0031,Books,22.63,3,15,57.71,Debit Card,Returned,2024-12-20,,
ORD-001510,Neha Kumar,CUST-0193,neha.kumar193@example.com,39,Other,West,Ahmedabad,Swimming Goggles,PROD-0048,Sports,16.81,4,0,67.24,Cash on Delivery,Completed,2024-11-28,10,3
ORD-001511,Sunita Patel,CUST-0133,sunita.patel133@example.com,33,Female,East,Guwahati,Laptop Stand,PROD-0009,Electronics,59.55,1,5,56.57,Net Banking,Completed,2025-05-19,8,5
ORD-001512,Riya Martinez,CUST-0468,riya.martinez468@example.com,44,Female,North,Amritsar,Casual Shorts,PROD-0017,Clothing,29.07,1,10,26.16,Cash on Delivery,Completed,2024-02-19,2,5
ORD-001513,William Martinez,CUST-0539,william.martinez539@example.com,27,Female,Central,Jabalpur,Toaster,PROD-0023,Home & Kitchen,31.12,1,0,31.12,UPI,Pending,2024-10-15,,
ORD-001514,Aanya Lewis,CUST-0443,aanya.lewis443@example.com,49,Male,South,Coimbatore,USB-C Hub,PROD-0003,Electronics,61.28,1,5,58.22,Wallet,Completed,2025-06-27,10,5
ORD-001515,John Pillai,CUST-0785,john.pillai785@example.com,60,Male,North,Delhi,Business Strategy,PROD-0035,Books,33.11,2,15,56.29,Wallet,Completed,2024-10-31,13,5
ORD-001516,Suresh Lee,CUST-0684,suresh.lee684@example.com,49,Male,Central,Bhopal,Cap,PROD-0019,Clothing,12.46,2,20,19.94,Cash on Delivery,Returned,2025-10-02,,
ORD-001517,Vivaan Nair,CUST-0791,vivaan.nair791@example.com,40,Female,South,Hyderabad,Self-Help Guide,PROD-0036,Books,10.26,1,10,9.23,Credit Card,Completed,2025-08-31,8,5
ORD-001518,Margaret Garcia,CUST-0393,margaret.garcia393@example.com,20,Male,Central,Bhopal,Fiction Novel,PROD-0037,Books,12.83,3,10,34.64,Cash on Delivery,Returned,2024-09-07,,
ORD-001519,Jessica Anderson,CUST-0182,jessica.anderson182@example.com,47,Other,West,Pune,Web Development,PROD-0034,Books,44.41,1,0,44.41,UPI,Completed,2025-10-16,3,
ORD-001520,Pari Gupta,CUST-0318,pari.gupta318@example.com,62,Male,East,Guwahati,Storage Containers,PROD-0027,Home & Kitchen,35.05,1,5,33.3,Wallet,Returned,2025-11-12,,
ORD-001521,Reyansh King,CUST-0486,reyansh.king486@example.com,26,Other,North,Lucknow,History of AI,PROD-0038,Books,15.71,5,5,74.62,Net Banking,Returned,2025-03-31,,
ORD-001522,Emma Thompson,CUST-0538,emma.thompson538@example.com,46,Female,Central,Indore,Resistance Bands,PROD-0043,Sports,22.74,3,5,64.81,Net Banking,Pending,2025-08-06,,
ORD-001523,Mason Rao,CUST-0221,mason.rao221@example.com,62,Female,North,Lucknow,Basketball,PROD-0046,Sports,39.63,2,20,63.41,Cash on Delivery,Cancelled,2024-08-18,,
ORD-001524,Krishna Walker,CUST-0334,krishna.walker334@example.com,36,Male,West,Mumbai,Travel Guide,PROD-0040,Books,22.38,3,15,57.07,Cash on Delivery,Cancelled,2024-12-01,,
ORD-001525,Matthew Rodriguez,CUST-0139,matthew.rodriguez139@example.com,36,Male,North,Delhi,Basketball,PROD-0046,Sports,39.63,5,0,198.15,Debit Card,Completed,2025-07-27,12,4
ORD-001526,Riya Patel,CUST-0648,riya.patel648@example.com,43,Other,South,Hyderabad,Blender,PROD-0022,Home & Kitchen,46.5,5,0,232.5,Net Banking,Completed,2025-09-25,8,3
ORD-001527,Noah Taylor,CUST-0585,noah.taylor585@example.com,20,Male,East,Kolkata,Cutting Board,PROD-0028,Home & Kitchen,11.96,1,10,10.76,Cash on Delivery,Cancelled,2025-06-01,,
ORD-001528,Emma Desai,CUST-0389,emma.desai389@example.com,36,Male,East,Ranchi,Toaster,PROD-0023,Home & Kitchen,31.12,1,25,23.34,Credit Card,Completed,2025-09-29,11,4
ORD-001529,Myra Rao,CUST-0725,myra.rao725@example.com,65,Female,South,Hyderabad,Python Programming,PROD-0031,Books,22.63,2,10,40.73,Wallet,Completed,2024-05-18,1,4
ORD-001530,Nikhil Lewis,CUST-0127,nikhil.lewis127@example.com,68,Other,Central,Bhopal,Bluetooth Headphones,PROD-0002,Electronics,92.28,3,0,276.84,Wallet,Completed,2024-09-18,9,5
ORD-001531,Manoj Desai,CUST-0427,manoj.desai427@example.com,28,Other,North,Jaipur,Cookbook,PROD-0039,Books,22.32,1,0,22.32,UPI,Completed,2024-03-28,8,4
ORD-001532,Elizabeth Miller,CUST-0111,elizabeth.miller111@example.com,69,Other,Central,Jabalpur,Casual Shorts,PROD-0017,Clothing,29.07,4,15,98.84,Wallet,Pending,2024-02-13,,
ORD-001533,Priya Martinez,CUST-0408,priya.martinez408@example.com,52,Female,Central,Nagpur,Dish Rack,PROD-0029,Home & Kitchen,28.32,1,10,25.49,Credit Card,Cancelled,2025-11-17,,
ORD-001534,Mason Williams,CUST-0680,mason.williams680@example.com,70,Male,South,Coimbatore,Machine Learning Guide,PROD-0033,Books,42.63,1,10,38.37,Debit Card,Completed,2025-10-08,9,5
ORD-001535,Riya Pillai,CUST-0280,riya.pillai280@example.com,34,Male,North,Chandigarh,Cotton T-Shirt,PROD-0011,Clothing,30.65,2,5,58.23,UPI,Returned,2025-11-20,,
ORD-001536,Vikram Bhat,CUST-0738,vikram.bhat738@example.com,19,Other,West,Goa,Football,PROD-0045,Sports,29.05,2,5,55.2,Wallet,Returned,2024-12-23,,
ORD-001537,Nancy Martinez,CUST-0132,nancy.martinez132@example.com,35,Female,West,Goa,Travel Guide,PROD-0040,Books,22.38,1,5,21.26,Cash on Delivery,Completed,2024-02-15,2,4
ORD-001538,Oliver Smith,CUST-0476,oliver.smith476@example.com,47,Other,East,Guwahati,External SSD 1TB,PROD-0010,Electronics,77.83,3,0,233.49,Debit Card,Completed,2025-10-30,14,
ORD-001539,Rajesh Anderson,CUST-0778,rajesh.anderson778@example.com,62,Other,South,Chennai,Winter Jacket,PROD-0016,Clothing,125.83,1,20,100.66,Net Banking,Completed,2025-04-19,11,4
ORD-001540,Swati Pillai,CUST-0510,swati.pillai510@example.com,35,Male,North,Delhi,Dish Rack,PROD-0029,Home & Kitchen,28.32,1,20,22.66,UPI,Completed,2024-05-13,13,5
ORD-001541,Sara Lewis,CUST-0545,sara.lewis545@example.com,51,Male,South,Chennai,Python Programming,PROD-0031,Books,22.63,1,0,22.63,Cash on Delivery,Completed,2024-03-12,5,5
ORD-001542,Karan Miller,CUST-0449,karan.miller449@example.com,67,Other,South,Chennai,Cookbook,PROD-0039,Books,22.32,1,0,22.32,Wallet,Completed,2025-05-03,11,
ORD-001543,John Martin,CUST-0187,john.martin187@example.com,47,Female,Central,Raipur,Machine Learning Guide,PROD-0033,Books,42.63,1,15,36.24,Cash on Delivery,Returned,2024-03-28,,
ORD-001544,Ananya Lee,CUST-0611,ananya.lee611@example.com,57,Male,Central,Jabalpur,USB-C Hub,PROD-0003,Electronics,61.28,2,0,122.56,Net Banking,Completed,2025-02-07,15,5
ORD-001545,Manoj Young,CUST-0619,manoj.young619@example.com,39,Female,North,Delhi,Cycling Gloves,PROD-0049,Sports,31.15,2,10,56.07,Wallet,Completed,2025-04-30,13,5
ORD-001546,Amit Clark,CUST-0093,amit.clark93@example.com,50,Other,North,Jaipur,Tea Kettle,PROD-0030,Home & Kitchen,40.05,1,20,32.04,Debit Card,Cancelled,2024-10-23,,
ORD-001547,James Young,CUST-0378,james.young378@example.com,26,Female,East,Guwahati,Knife Set,PROD-0025,Home & Kitchen,68.52,2,10,123.34,Wallet,Cancelled,2024-09-07,,
ORD-001548,Swati Kulkarni,CUST-0052,swati.kulkarni52@example.com,65,Other,North,Amritsar,Running Shoes,PROD-0014,Clothing,41.04,1,15,34.88,Cash on Delivery,Cancelled,2025-01-31,,
ORD-001549,Reyansh Chopra,CUST-0381,reyansh.chopra381@example.com,44,Male,West,Goa,Basketball,PROD-0046,Sports,39.63,1,5,37.65,Net Banking,Completed,2025-06-28,12,5
ORD-001550,Riya King,CUST-0502,riya.king502@example.com,37,Male,West,Mumbai,Running Shoes,PROD-0014,Clothing,41.04,1,0,41.04,Credit Card,Cancelled,2025-07-27,,
ORD-001551,Joseph Garcia,CUST-0765,joseph.garcia765@example.com,42,Male,West,Surat,Portable Charger,PROD-0004,Electronics,42.05,2,0,84.1,Net Banking,Completed,2025-12-06,11,5
ORD-001552,James Mehta,CUST-0396,james.mehta396@example.com,65,Female,West,Goa,Sports Socks (3-pack),PROD-0018,Clothing,13.94,4,5,52.97,Credit Card,Completed,2025-11-25,3,5
ORD-001553,Anjali Gupta,CUST-0267,anjali.gupta267@example.com,56,Male,South,Kochi,Travel Guide,PROD-0040,Books,22.38,2,15,38.05,Net Banking,Returned,2024-07-28,,
ORD-001554,Nisha Kulkarni,CUST-0687,nisha.kulkarni687@example.com,40,Female,South,Bangalore,Winter Jacket,PROD-0016,Clothing,125.83,1,10,113.25,Net Banking,Cancelled,2024-06-29,,
ORD-001555,Ashley Chopra,CUST-0342,ashley.chopra342@example.com,23,Female,East,Kolkata,Water Bottle,PROD-0026,Home & Kitchen,17.56,2,0,35.12,Credit Card,Cancelled,2025-08-17,,
ORD-001556,Neha Miller,CUST-0598,neha.miller598@example.com,31,Male,Central,Raipur,Coffee Maker,PROD-0021,Home & Kitchen,62.05,1,10,55.84,Debit Card,Completed,2024-12-10,15,
ORD-001557,James Garcia,CUST-0017,james.garcia17@example.com,31,Other,East,Kolkata,Portable Charger,PROD-0004,Electronics,42.05,2,0,84.1,Credit Card,Returned,2024-05-28,,
ORD-001558,Deepak Garcia,CUST-0056,deepak.garcia56@example.com,33,Other,North,Amritsar,Toaster,PROD-0023,Home & Kitchen,31.12,2,5,59.13,Wallet,Completed,2024-02-27,9,4
ORD-001559,Noah Verma,CUST-0730,noah.verma730@example.com,30,Male,South,Chennai,Dumbbells (Pair),PROD-0042,Sports,77.78,1,5,73.89,Wallet,Completed,2025-05-28,2,3
ORD-001560,Nisha Harris,CUST-0373,nisha.harris373@example.com,44,Other,South,Coimbatore,Cycling Gloves,PROD-0049,Sports,31.15,4,15,105.91,Net Banking,Returned,2025-12-05,,
ORD-001561,Sandra Desai,CUST-0767,sandra.desai767@example.com,58,Other,North,Delhi,Yoga Mat,PROD-0041,Sports,42.7,5,10,192.15,Net Banking,Completed,2025-09-10,6,
ORD-001562,Amit Rodriguez,CUST-0644,amit.rodriguez644@example.com,44,Male,West,Ahmedabad,Cotton T-Shirt,PROD-0011,Clothing,30.65,3,10,82.75,Cash on Delivery,Returned,2025-08-17,,
ORD-001563,Sandra Lee,CUST-0402,sandra.lee402@example.com,27,Other,Central,Raipur,Dish Rack,PROD-0029,Home & Kitchen,28.32,2,10,50.98,Cash on Delivery,Completed,2024-12-08,5,4
ORD-001564,Pooja Bhat,CUST-0732,pooja.bhat732@example.com,50,Female,East,Guwahati,Gym Bag,PROD-0050,Sports,52.65,1,0,52.65,Cash on Delivery,Returned,2024-07-05,,
ORD-001565,Manoj Hernandez,CUST-0620,manoj.hernandez620@example.com,63,Other,North,Jaipur,Knife Set,PROD-0025,Home & Kitchen,68.52,2,10,123.34,Debit Card,Completed,2024-04-08,5,5
ORD-001566,Oliver Miller,CUST-0490,oliver.miller490@example.com,51,Other,North,Delhi,Wireless Mouse,PROD-0001,Electronics,45.68,1,0,45.68,Credit Card,Completed,2024-09-10,13,5
ORD-001567,Vivaan Menon,CUST-0218,vivaan.menon218@example.com,47,Female,Central,Bhopal,Laptop Stand,PROD-0009,Electronics,59.55,1,10,53.59,UPI,Cancelled,2025-04-27,,
ORD-001568,Myra Shah,CUST-0431,myra.shah431@example.com,38,Male,South,Kochi,Bluetooth Headphones,PROD-0002,Electronics,92.28,1,0,92.28,Cash on Delivery,Cancelled,2025-07-12,,
ORD-001569,John Kumar,CUST-0295,john.kumar295@example.com,53,Other,East,Kolkata,Smartwatch,PROD-0005,Electronics,158.2,1,5,150.29,Credit Card,Completed,2025-12-10,12,5
ORD-001570,William Martinez,CUST-0539,william.martinez539@example.com,27,Female,Central,Jabalpur,Sports Socks (3-pack),PROD-0018,Clothing,13.94,1,10,12.55,Net Banking,Completed,2025-01-18,12,5
ORD-001571,Lucas Hernandez,CUST-0771,lucas.hernandez771@example.com,61,Male,East,Guwahati,Webcam HD,PROD-0006,Electronics,72.22,2,10,130.0,Debit Card,Completed,2025-01-08,9,5
ORD-001572,Divya Gupta,CUST-0226,divya.gupta226@example.com,46,Female,East,Bhubaneswar,Football,PROD-0045,Sports,29.05,1,20,23.24,UPI,Pending,2025-12-08,,
ORD-001573,Sunita Malhotra,CUST-0570,sunita.malhotra570@example.com,34,Female,North,Lucknow,Data Science Handbook,PROD-0032,Books,42.44,2,15,72.15,Debit Card,Completed,2025-03-23,1,5
ORD-001574,Ishaan Young,CUST-0787,ishaan.young787@example.com,59,Male,North,Jaipur,External SSD 1TB,PROD-0010,Electronics,77.83,2,15,132.31,Debit Card,Pending,2024-06-30,,
ORD-001575,Isha Bhat,CUST-0242,isha.bhat242@example.com,53,Other,Central,Jabalpur,Toaster,PROD-0023,Home & Kitchen,31.12,5,5,147.82,Cash on Delivery,Pending,2025-03-25,,
ORD-001576,Swati Pillai,CUST-0510,swati.pillai510@example.com,35,Male,North,Delhi,Keyboard Mechanical,PROD-0007,Electronics,97.82,1,20,78.26,Cash on Delivery,Cancelled,2024-12-25,,
ORD-001577,Sneha Verma,CUST-0665,sneha.verma665@example.com,32,Male,East,Ranchi,Storage Containers,PROD-0027,Home & Kitchen,35.05,1,20,28.04,Wallet,Pending,2025-02-24,,
ORD-001578,Pari Gupta,CUST-0318,pari.gupta318@example.com,62,Male,East,Guwahati,Swimming Goggles,PROD-0048,Sports,16.81,2,5,31.94,Wallet,Completed,2025-11-23,6,2
ORD-001579,Nikhil Thompson,CUST-0155,nikhil.thompson155@example.com,54,Other,West,Ahmedabad,Web Development,PROD-0034,Books,44.41,1,15,37.75,UPI,Pending,2024-05-05,,
ORD-001580,Linda Martin,CUST-0744,linda.martin744@example.com,36,Female,Central,Jabalpur,Jump Rope,PROD-0044,Sports,18.67,1,5,17.74,UPI,Completed,2025-07-06,6,4
ORD-001581,Deepak Taylor,CUST-0360,deepak.taylor360@example.com,53,Other,North,Jaipur,Cycling Gloves,PROD-0049,Sports,31.15,1,10,28.04,Cash on Delivery,Completed,2025-07-09,11,1
ORD-001582,Krishna Gupta,CUST-0011,krishna.gupta11@example.com,23,Male,South,Hyderabad,Keyboard Mechanical,PROD-0007,Electronics,97.82,1,20,78.26,Net Banking,Returned,2025-07-23,,
ORD-001583,Sai Rao,CUST-0499,sai.rao499@example.com,48,Female,South,Coimbatore,Cookbook,PROD-0039,Books,22.32,2,25,33.48,Debit Card,Completed,2024-09-16,7,2
ORD-001584,Karen White,CUST-0458,karen.white458@example.com,65,Male,North,Chandigarh,Business Strategy,PROD-0035,Books,33.11,3,10,89.4,Wallet,Completed,2025-03-13,4,5
ORD-001585,Myra Thomas,CUST-0303,myra.thomas303@example.com,20,Other,Central,Jabalpur,Knife Set,PROD-0025,Home & Kitchen,68.52,3,0,205.56,Net Banking,Completed,2024-08-12,5,5
ORD-001586,Neha Rodriguez,CUST-0284,neha.rodriguez284@example.com,46,Other,North,Lucknow,Swimming Goggles,PROD-0048,Sports,16.81,2,25,25.21,Debit Card,Completed,2024-07-22,10,
ORD-001587,Karan Robinson,CUST-0160,karan.robinson160@example.com,61,Male,West,Mumbai,Football,PROD-0045,Sports,29.05,2,20,46.48,UPI,Completed,2025-05-29,10,
ORD-001588,Aanya Verma,CUST-0001,aanya.verma1@example.com,32,Male,East,Bhubaneswar,Denim Jeans,PROD-0012,Clothing,82.97,1,0,82.97,Net Banking,Returned,2025-07-16,,
ORD-001589,Aadhya Miller,CUST-0251,aadhya.miller251@example.com,64,Male,East,Guwahati,Cap,PROD-0019,Clothing,12.46,5,0,62.3,UPI,Completed,2024-06-17,10,4
ORD-001590,Reyansh Lewis,CUST-0649,reyansh.lewis649@example.com,70,Male,East,Patna,Wireless Mouse,PROD-0001,Electronics,45.68,1,0,45.68,Wallet,Completed,2025-03-02,10,4
ORD-001591,Mary Pillai,CUST-0578,mary.pillai578@example.com,27,Other,West,Surat,Cutting Board,PROD-0028,Home & Kitchen,11.96,1,0,11.96,Net Banking,Pending,2024-12-29,,
ORD-001592,Mary Pillai,CUST-0462,mary.pillai462@example.com,60,Other,East,Bhubaneswar,Winter Jacket,PROD-0016,Clothing,125.83,5,5,597.69,Cash on Delivery,Pending,2024-01-17,,
ORD-001593,Sai Malhotra,CUST-0770,sai.malhotra770@example.com,64,Other,East,Guwahati,Swimming Goggles,PROD-0048,Sports,16.81,4,10,60.52,Credit Card,Pending,2025-09-13,,
ORD-001594,Jessica Brown,CUST-0450,jessica.brown450@example.com,42,Female,West,Surat,Cycling Gloves,PROD-0049,Sports,31.15,1,25,23.36,Cash on Delivery,Completed,2024-08-25,7,4
ORD-001595,Aadhya Shah,CUST-0452,aadhya.shah452@example.com,51,Male,Central,Raipur,Dumbbells (Pair),PROD-0042,Sports,77.78,2,5,147.78,UPI,Cancelled,2025-04-06,,
ORD-001596,Nikhil Bhat,CUST-0519,nikhil.bhat519@example.com,22,Male,West,Pune,Swimming Goggles,PROD-0048,Sports,16.81,2,10,30.26,UPI,Cancelled,2025-11-01,,
ORD-001597,Isabella Allen,CUST-0464,isabella.allen464@example.com,53,Female,South,Kochi,Monitor Stand,PROD-0008,Electronics,53.18,1,15,45.2,UPI,Pending,2025-09-18,,
ORD-001598,Rajesh Chopra,CUST-0269,rajesh.chopra269@example.com,18,Female,East,Kolkata,Casual Shorts,PROD-0017,Clothing,29.07,5,10,130.81,Cash on Delivery,Completed,2025-02-03,15,4
ORD-001599,Anthony Thomas,CUST-0328,anthony.thomas328@example.com,42,Female,Central,Bhopal,Denim Jeans,PROD-0012,Clothing,82.97,1,0,82.97,Wallet,Completed,2025-05-03,5,4
ORD-001600,Ashley Rao,CUST-0162,ashley.rao162@example.com,70,Male,South,Hyderabad,Webcam HD,PROD-0006,Electronics,72.22,1,5,68.61,Credit Card,Completed,2025-06-11,8,4
ORD-001601,Anjali Joshi,CUST-0636,anjali.joshi636@example.com,33,Female,South,Coimbatore,Webcam HD,PROD-0006,Electronics,72.22,4,15,245.55,Cash on Delivery,Completed,2025-06-15,6,4
ORD-001602,John Allen,CUST-0685,john.allen685@example.com,40,Female,North,Chandigarh,Business Strategy,PROD-0035,Books,33.11,3,0,99.33,Cash on Delivery,Cancelled,2024-07-10,,
ORD-001603,Daniel Miller,CUST-0042,daniel.miller42@example.com,24,Other,South,Bangalore,Yoga Mat,PROD-0041,Sports,42.7,3,20,102.48,Credit Card,Pending,2024-11-27,,
ORD-001604,Anthony Thomas,CUST-0328,anthony.thomas328@example.com,42,Female,Central,Bhopal,Cap,PROD-0019,Clothing,12.46,1,0,12.46,UPI,Completed,2024-08-23,6,4
ORD-001605,Sandra White,CUST-0034,sandra.white34@example.com,52,Other,West,Pune,Coffee Maker,PROD-0021,Home & Kitchen,62.05,3,0,186.15,UPI,Completed,2024-08-17,5,
ORD-001606,John Walker,CUST-0419,john.walker419@example.com,61,Male,West,Mumbai,Laptop Stand,PROD-0009,Electronics,59.55,4,10,214.38,Debit Card,Completed,2025-04-25,3,3
ORD-001607,Anthony Kulkarni,CUST-0253,anthony.kulkarni253@example.com,32,Male,South,Kochi,Portable Charger,PROD-0004,Electronics,42.05,3,15,107.23,Debit Card,Completed,2024-12-10,4,4
ORD-001608,Sunita Gupta,CUST-0731,sunita.gupta731@example.com,41,Other,West,Mumbai,Non-Stick Pan,PROD-0024,Home & Kitchen,32.73,2,5,62.19,Cash on Delivery,Returned,2025-08-22,,
ORD-001609,Michael Rao,CUST-0021,michael.rao21@example.com,49,Male,South,Coimbatore,Fiction Novel,PROD-0037,Books,12.83,1,15,10.91,Cash on Delivery,Completed,2025-05-30,12,5
ORD-001610,Swati Gupta,CUST-0414,swati.gupta414@example.com,40,Female,East,Kolkata,Wireless Mouse,PROD-0001,Electronics,45.68,2,10,82.22,Wallet,Completed,2025-10-06,11,4
ORD-001611,Amit Wright,CUST-0566,amit.wright566@example.com,65,Female,West,Goa,External SSD 1TB,PROD-0010,Electronics,77.83,3,15,198.47,Debit Card,Completed,2024-07-13,14,
ORD-001612,Matthew Anderson,CUST-0049,matthew.anderson49@example.com,21,Male,South,Kochi,History of AI,PROD-0038,Books,15.71,4,5,59.7,Cash on Delivery,Returned,2025-08-17,,
ORD-001613,William Thompson,CUST-0743,william.thompson743@example.com,50,Other,North,Delhi,Winter Jacket,PROD-0016,Clothing,125.83,4,15,427.82,Cash on Delivery,Completed,2025-02-25,10,4
ORD-001614,David Walker,CUST-0511,david.walker511@example.com,38,Female,South,Kochi,Machine Learning Guide,PROD-0033,Books,42.63,3,20,102.31,Credit Card,Cancelled,2024-01-12,,
ORD-001615,Daniel Taylor,CUST-0703,daniel.taylor703@example.com,59,Other,East,Kolkata,Dumbbells (Pair),PROD-0042,Sports,77.78,1,25,58.34,Cash on Delivery,Completed,2025-11-08,8,5
ORD-001616,Emma Malhotra,CUST-0410,emma.malhotra410@example.com,67,Female,South,Hyderabad,Cotton T-Shirt,PROD-0011,Clothing,30.65,4,20,98.08,Credit Card,Returned,2024-01-28,,
ORD-001617,James Kulkarni,CUST-0018,james.kulkarni18@example.com,59,Female,West,Surat,Dish Rack,PROD-0029,Home & Kitchen,28.32,2,10,50.98,Net Banking,Completed,2025-12-07,7,4
ORD-001618,Krishna Miller,CUST-0530,krishna.miller530@example.com,58,Female,West,Pune,Cotton T-Shirt,PROD-0011,Clothing,30.65,1,5,29.12,Credit Card,Completed,2024-01-17,10,4
ORD-001619,Linda Menon,CUST-0756,linda.menon756@example.com,47,Male,Central,Nagpur,Toaster,PROD-0023,Home & Kitchen,31.12,2,0,62.24,Cash on Delivery,Completed,2025-04-14,6,3
ORD-001620,James Davis,CUST-0790,james.davis790@example.com,66,Male,North,Delhi,Tennis Racket,PROD-0047,Sports,61.92,4,5,235.3,Wallet,Cancelled,2024-10-11,,
ORD-001621,Aditya Lee,CUST-0324,aditya.lee324@example.com,33,Other,Central,Jabalpur,Self-Help Guide,PROD-0036,Books,10.26,1,20,8.21,Cash on Delivery,Completed,2025-07-20,11,2
ORD-001622,Sara Young,CUST-0688,sara.young688@example.com,42,Female,North,Delhi,Machine Learning Guide,PROD-0033,Books,42.63,1,5,40.5,Cash on Delivery,Completed,2025-12-29,13,3
ORD-001623,Arjun Verma,CUST-0003,arjun.verma3@example.com,32,Other,North,Chandigarh,Non-Stick Pan,PROD-0024,Home & Kitchen,32.73,1,5,31.09,Net Banking,Returned,2025-09-25,,
